Data,Godz,Dobowa prognoza zapotrzebowania KSE,Rzeczywiste zapotrzebowanie KSE
20190819,6,14200,14274.063
20190819,7,18000,16818.025
20190819,8,20200,19276.188
20190819,9,21200,20877.038
20190819,10,21500,21489.438
20190819,11,21900,21631.588
20190819,12,22000,22006.813
20190819,13,22300,22287.325
20190819,14,22400,22277.225
20190819,15,21900,21894.438
20190819,16,21700,21707.263
20190819,17,21300,21354.600
20190819,18,21000,20980.813
20190819,19,20850,20896.200
20190819,20,21200,21128.500
20190819,21,21900,21881.650
20190819,22,20500,20714.025
20190819,23,19000,18890.550
20190819,24,17300,17513.225
20190820,1,16500,16520.513
20190820,2,16000,16031.500
20190820,3,15700,15640.425
20190820,4,15800,15628.275
20190820,5,15900,15872.238
20190820,6,16500,15938.425
20190820,7,19400,17948.638
20190820,8,21000,20028.150
20190820,9,21800,21254.250
20190820,10,22000,21785.263
20190820,11,22300,21721.450
20190820,12,22400,22157.163
20190820,13,22600,22302.813
20190820,14,22600,22279.663
20190820,15,22200,21994.900
20190820,16,22000,21879.950
20190820,17,21600,21580.513
20190820,18,21300,21174.675
20190820,19,21000,20971.350
20190820,20,21500,21281.488
20190820,21,22300,21948.988
20190820,22,21100,20756.925
20190820,23,19400,19115.213
20190820,24,18000,17829.375
20190821,1,16100,16827.313
20190821,2,15500,16142.775
20190821,3,15100,15918.125
20190821,4,15100,15965.738
20190821,5,15300,16182.675
20190821,6,15800,16327.700
20190821,7,19200,18254.650
20190821,8,20800,20137.288
20190821,9,21500,21294.888
20190821,10,21800,21767.763
20190821,11,22000,21788.450
20190821,12,22200,21964.075
20190821,13,22300,22092.413
20190821,14,22300,22048.025
20190821,15,22000,21551.050
20190821,16,21700,21431.313
20190821,17,21400,21072.525
20190821,18,21000,20783.338
20190821,19,21000,20592.700
20190821,20,21500,20902.688
20190821,21,22200,21657.813
20190821,22,21100,20564.450
20190821,23,19300,18852.625
20190821,24,17900,17506.538
20190822,1,16400,16529.688
20190822,2,15800,15931.825
20190822,3,15400,15602.075
20190822,4,15500,15565.438
20190822,5,15700,15667.613
20190822,6,16100,15774.225
20190822,7,19300,17763.950
20190822,8,20900,19713.188
20190822,9,21800,20811.763
20190822,10,22000,21415.913
20190822,11,22200,21386.700
20190822,12,22400,21640.850
20190822,13,22500,21753.050
20190822,14,22600,21764.813
20190822,15,22200,21489.075
20190822,16,21900,21275.850
20190822,17,21500,21068.975
20190822,18,21200,20810.138
20190822,19,20900,20610.975
20190822,20,21600,20848.413
20190822,21,22300,21687.475
20190822,22,21000,20529.038
20190822,23,19200,18820.938
20190822,24,17800,17460.800
20190823,1,16100,16344.250
20190823,2,15500,15677.650
20190823,3,15300,15445.013
20190823,4,15200,15379.088
20190823,5,15400,15545.213
20190823,6,15700,15754.850
20190823,7,19300,17618.475
20190823,8,20900,19675.263
20190823,9,21700,20784.488
20190823,10,21900,21236.825
20190823,11,22000,21372.638
20190823,12,22200,21704.138
20190823,13,22300,21801.613
20190823,14,22400,21787.138
20190823,15,22100,21408.225
20190823,16,21800,21320.613
20190823,17,21500,21096.063
20190823,18,21200,20834.325
20190823,19,21000,20636.725
20190823,20,21600,20774.038
20190823,21,22100,21554.013
20190823,22,20900,20384.200
20190823,23,19100,18794.713
20190823,24,17800,17435.738
20190824,1,16023,16346.663
20190824,2,15709,15746.975
20190824,3,15361,15269.613
20190824,4,15258,15144.563
20190824,5,15148,15130.763
20190824,6,14880,14770.550
20190824,7,15627,15489.950
20190824,8,17006,16976.625
20190824,9,18153,18252.850
20190824,10,19246,19169.688
20190824,11,19605,19358.488
20190824,12,19640,19484.538
20190824,13,19573,19294.238
20190824,14,18986,18993.263
20190824,15,18278,18380.525
20190824,16,18085,18156.613
20190824,17,17827,18020.638
20190824,18,17559,17898.675
20190824,19,17577,17865.513
20190824,20,17816,18043.288
20190824,21,18371,18852.850
20190824,22,17781,18126.025
20190824,23,16559,16679.013
20190824,24,15489,15551.050
20190825,1,14600,14464.713
20190825,2,14000,13877.325
20190825,3,13700,13527.163
20190825,4,13600,13360.388
20190825,5,13500,13248.650
20190825,6,13000,12953.725
20190825,7,13900,13161.725
20190825,8,14900,14098.325
20190825,9,16000,15080.688
20190825,10,16800,16046.313
20190825,11,17300,16557.800
20190825,12,17300,16608.013
20190825,13,17400,16700.863
20190825,14,17500,16721.925
20190825,15,17200,16488.238
20190825,16,16900,16383.875
20190825,17,16700,16373.888
20190825,18,16700,16549.513
20190825,19,16900,16646.663
20190825,20,17800,17086.200
20190825,21,18400,18078.038
20190825,22,17800,17417.600
20190825,23,16900,16436.738
20190825,24,15800,15330.138
20190826,1,14700,14552.388
20190826,2,14100,14138.488
20190826,3,13900,13914.038
20190826,4,13900,13885.338
20190826,5,14200,14203.450
20190826,6,15400,14783.938
20190826,7,18600,17180.250
20190826,8,20500,19649.100
20190826,9,21600,21043.125
20190826,10,22000,21735.950
20190826,11,22300,21798.063
20190826,12,22600,22362.188
20190826,13,22800,22560.525
20190826,14,22800,22685.338
20190826,15,22400,22458.600
20190826,16,22200,22399.588
20190826,17,21800,22084.938
20190826,18,21400,21782.763
20190826,19,21200,21452.750
20190826,20,22100,21749.088
20190826,21,22500,22558.063
20190826,22,21200,21152.263
20190826,23,19200,19237.513
20190826,24,17700,17752.163
20190827,1,16300,16733.425
20190827,2,15700,16186.850
20190827,3,15500,15863.388
20190827,4,15400,15822.388
20190827,5,15600,16062.750
20190827,6,16400,16358.088
20190827,7,19600,18281.475
20190827,8,21300,20471.188
20190827,9,22000,21681.313
20190827,10,22300,22242.325
20190827,11,22800,22394.563
20190827,12,23000,22828.975
20190827,13,23100,23098.263
20190827,14,23200,23125.250
20190827,15,22800,22755.388
20190827,16,22500,22682.025
20190827,17,22000,22361.775
20190827,18,21700,22013.275
20190827,19,21400,21698.663
20190827,20,22400,21995.913
20190827,21,22800,22819.550
20190827,22,21500,21357.188
20190827,23,19600,19684.375
20190827,24,18200,18241.438
20190828,1,16900,17200.038
20190828,2,16300,16650.413
20190828,3,16000,16289.225
20190828,4,16100,16192.050
20190828,5,16400,16369.013
20190828,6,16700,16581.025
20190828,7,19800,18464.863
20190828,8,21400,20563.975
20190828,9,22300,21817.250
20190828,10,22600,22484.513
20190828,11,23100,22684.438
20190828,12,23300,23165.188
20190828,13,23400,23328.813
20190828,14,23500,23355.275
20190828,15,22900,23031.838
20190828,16,22600,22912.738
20190828,17,22400,22650.413
20190828,18,22100,22193.888
20190828,19,21700,21959.675
20190828,20,22800,22284.950
20190828,21,23200,22977.038
20190828,22,21800,21452.250
20190828,23,19800,19662.063
20190828,24,18500,18245.013
20190829,1,16400,17192.263
20190829,2,15800,16568.638
20190829,3,15500,16295.075
20190829,4,15600,16341.313
20190829,5,15900,16477.938
20190829,6,16200,16766.050
20190829,7,19800,18652.825
20190829,8,21400,20732.688
20190829,9,22300,22041.363
20190829,10,22600,22668.275
20190829,11,23100,22906.875
20190829,12,23300,23419.325
20190829,13,23400,23624.425
20190829,14,23500,23590.750
20190829,15,23100,23254.163
20190829,16,22800,23083.925
20190829,17,22400,22710.713
20190829,18,22100,22328.363
20190829,19,21700,21879.363
20190829,20,22700,22243.500
20190829,21,23100,22921.250
20190829,22,21800,21446.763
20190829,23,19800,19767.788
20190829,24,18500,18349.213
20190830,1,16600,17206.775
20190830,2,16000,16600.575
20190830,3,15700,16224.975
20190830,4,15800,16245.863
20190830,5,16100,16450.250
20190830,6,16400,16709.300
20190830,7,19800,18743.638
20190830,8,21400,20753.188
20190830,9,22400,21987.650
20190830,10,22700,22618.738
20190830,11,23100,22780.713
20190830,12,23300,23129.663
20190830,13,23400,23299.063
20190830,14,23400,23327.438
20190830,15,23000,23014.513
20190830,16,22700,22751.125
20190830,17,22300,22358.288
20190830,18,22000,22012.638
20190830,19,21600,21759.388
20190830,20,22700,22018.975
20190830,21,23100,22578.100
20190830,22,21800,21099.313
20190830,23,19800,19489.963
20190830,24,18500,18163.650
20190831,1,16600,17027.488
20190831,2,16100,16292.975
20190831,3,15600,15868.188
20190831,4,15500,15724.850
20190831,5,15500,15667.663
20190831,6,15300,15407.563
20190831,7,17100,15849.525
20190831,8,18400,17248.975
20190831,9,19400,18646.488
20190831,10,20000,19635.763
20190831,11,20400,19966.575
20190831,12,20400,20150.875
20190831,13,20400,20102.475
20190831,14,20200,19775.325
20190831,15,19700,19140.863
20190831,16,19300,18979.050
20190831,17,19100,18759.763
20190831,18,18800,18596.413
20190831,19,18900,18471.450
20190831,20,20000,18795.225
20190831,21,20000,19543.375
20190831,22,18900,18595.500
20190831,23,17600,17284.163
20190831,24,16400,16202.275
20190901,1,15300,15113.763
20190901,2,14600,14491.500
20190901,3,14300,14144.225
20190901,4,14100,13841.338
20190901,5,14000,13696.413
20190901,6,13900,13472.475
20190901,7,14100,13500.575
20190901,8,15100,14265.163
20190901,9,16300,15188.663
20190901,10,17200,15963.775
20190901,11,17600,16500.625
20190901,12,17700,16751.075
20190901,13,17800,16840.438
20190901,14,17900,16835.725
20190901,15,17400,16622.763
20190901,16,17200,16528.775
20190901,17,17000,16516.575
20190901,18,17100,16568.563
20190901,19,17600,16746.125
20190901,20,19200,17615.875
20190901,21,19100,18625.800
20190901,22,18000,17648.913
20190901,23,17000,16728.563
20190901,24,15900,15565.988
20190902,1,14700,14661.388
20190902,2,14400,14380.813
20190902,3,14200,14219.150
20190902,4,14100,14331.175
20190902,5,14600,14690.575
20190902,6,15500,15272.675
20190902,7,19100,17730.825
20190902,8,20800,20271.988
20190902,9,21700,21300.438
20190902,10,21800,21490.400
20190902,11,22200,21538.013
20190902,12,22500,22045.625
20190902,13,22700,22153.875
20190902,14,22700,22117.175
20190902,15,22500,21763.600
20190902,16,22300,21581.200
20190902,17,22000,21322.213
20190902,18,21700,21084.338
20190902,19,21500,20926.525
20190902,20,23100,21506.888
20190902,21,22900,21922.913
20190902,22,21500,20293.450
20190902,23,19600,18442.350
20190902,24,18100,17185.413
20190903,1,16500,16318.975
20190903,2,16000,15798.850
20190903,3,15600,15552.275
20190903,4,15700,15525.625
20190903,5,16100,15714.888
20190903,6,16600,16196.125
20190903,7,19900,18364.650
20190903,8,21100,20383.575
20190903,9,21900,21249.488
20190903,10,22000,21507.150
20190903,11,22200,21270.063
20190903,12,22300,21531.363
20190903,13,22400,21599.988
20190903,14,22500,21594.963
20190903,15,22000,21243.938
20190903,16,21900,21083.475
20190903,17,21600,20965.813
20190903,18,21400,20603.425
20190903,19,21500,20520.425
20190903,20,23000,21369.713
20190903,21,22700,21983.825
20190903,22,21100,20270.350
20190903,23,19300,18516.675
20190903,24,17800,17269.000
20190904,1,16300,16325.300
20190904,2,15800,15849.088
20190904,3,15400,15522.913
20190904,4,15400,15564.938
20190904,5,15800,15682.288
20190904,6,16500,16101.213
20190904,7,19800,18152.250
20190904,8,21100,20136.000
20190904,9,21800,20962.300
20190904,10,22000,21266.963
20190904,11,22200,21136.500
20190904,12,22300,21411.350
20190904,13,22450,21530.675
20190904,14,22500,21535.575
20190904,15,22000,21230.813
20190904,16,21900,21216.938
20190904,17,21600,20986.488
20190904,18,21400,20720.375
20190904,19,21600,20640.613
20190904,20,22900,21480.338
20190904,21,22600,22014.713
20190904,22,21000,20218.438
20190904,23,19200,18650.638
20190904,24,17800,17275.388
20190905,1,16400,16291.788
20190905,2,15850,15817.688
20190905,3,15600,15534.088
20190905,4,15600,15549.750
20190905,5,15850,15702.588
20190905,6,16300,16126.225
20190905,7,19700,18185.350
20190905,8,20900,20187.888
20190905,9,21600,21000.788
20190905,10,21800,21172.938
20190905,11,21900,21040.350
20190905,12,22100,21435.425
20190905,13,22100,21530.200
20190905,14,22200,21425.988
20190905,15,21800,21103.088
20190905,16,21500,21015.438
20190905,17,21300,20827.788
20190905,18,21100,20578.738
20190905,19,21200,20485.988
20190905,20,22550,21473.000
20190905,21,22350,21982.375
20190905,22,20700,20187.400
20190905,23,18900,18350.963
20190905,24,17400,17108.713
20190906,1,16400,16190.775
20190906,2,15800,15715.688
20190906,3,15600,15444.313
20190906,4,15600,15486.975
20190906,5,15900,15715.250
20190906,6,16400,16163.375
20190906,7,19500,18212.950
20190906,8,20750,20120.563
20190906,9,21350,20801.200
20190906,10,21500,21016.663
20190906,11,21500,20873.500
20190906,12,21550,21120.325
20190906,13,21700,21151.638
20190906,14,21700,21031.225
20190906,15,21400,20685.425
20190906,16,21250,20701.813
20190906,17,21050,20529.725
20190906,18,20800,20324.875
20190906,19,20900,20228.138
