date,isodate,year,month,day,hour,weekday,yearday,forecast_need,temp,real,l1,l2,l3,l26,l25,l24,l23,l22,t3,t5
20200212,2020-02-12,2020,2,12,15,4,43,24400,4.2045,24109,23991,23944,23816,23891,23876,24005,23740,23579,4.533333333,4.2028
20200212,2020-02-12,2020,2,12,16,4,43,23900,4.2005,23720,24109,23991,23944,23876,24005,23740,23579,23541,4.563333333,4.216
20200212,2020-02-12,2020,2,12,17,4,43,23700,3.2049,23529,23720,24109,23991,24005,23740,23579,23541,24493,4.386666667,4.224
20200212,2020-02-12,2020,2,12,18,4,43,24500,3.2023,23600,23529,23720,24109,23740,23579,23541,24493,24334,3.996666667,4.262
20200212,2020-02-12,2020,2,12,19,4,43,24700,2.2028,24544,23600,23529,23720,23579,23541,24493,24334,24124,3.1959,4.266
20200212,2020-02-12,2020,2,12,20,4,43,24500,2.2045,24331,24544,23600,23529,23541,24493,24334,24124,23378,3,4.2021
20200212,2020-02-12,2020,2,12,21,4,43,24400,2.1986,24164,24331,24544,23600,24493,24334,24124,23378,21884,2.653333333,4.154
20200212,2020-02-12,2020,2,12,22,4,43,23900,2.1973,23578,24164,24331,24544,24334,24124,23378,21884,20229,2.1953,4.104
20200212,2020-02-12,2020,2,12,23,4,43,22400,3.2038,22082,23578,24164,24331,24124,23378,21884,20229,19075,2.1968,4.6
20200212,2020-02-12,2020,2,12,24,4,43,20800,3.2028,20576,22082,23578,24164,23378,21884,20229,19075,18070,2.1999,3.856
20200212,2020-02-12,2020,2,12,1,4,43,19500,3.2012,19277,20576,22082,23578,21884,20229,19075,18070,17522,3.2013,3.1967
20200213,2020-02-13,2020,2,13,2,5,44,18400,2.1966,18292,19277,20576,22082,20229,19075,18070,17522,17214,3.2026,3.476
20200213,2020-02-13,2020,2,13,3,5,44,17900,2.1951,17804,18292,19277,20576,19075,18070,17522,17214,17316,3.2002,3.312
20200213,2020-02-13,2020,2,13,4,5,44,17600,2.7,17423,17804,18292,19277,18070,17522,17214,17316,17488,2.763333333,3.158
20200213,2020-02-13,2020,2,13,5,5,44,17700,2.8,17483,17423,17804,18292,17522,17214,17316,17488,18329,2.623333333,3.2006
20200213,2020-02-13,2020,2,13,6,5,44,18000,2.1952,17791,17483,17423,17804,17214,17316,17488,18329,20836,2.1967,3.54
20200213,2020-02-13,2020,2,13,7,5,44,19500,2.2028,18688,17791,17483,17423,17316,17488,18329,20836,22478,2.673333333,3.142
20200213,2020-02-13,2020,2,13,8,5,44,22100,2.4,21095,18688,17791,17483,17488,18329,20836,22478,23517,2.533333333,3.2028
20200213,2020-02-13,2020,2,13,9,5,44,23400,2.1984,22733,21095,18688,17791,18329,20836,22478,23517,23936,2.4,3.1959
20200213,2020-02-13,2020,2,13,10,5,44,24100,3.1954,23560,22733,21095,18688,20836,22478,23517,23936,23816,2.506666667,3.918
20200213,2020-02-13,2020,2,13,11,5,44,24300,4.1953,23566,23560,22733,21095,22478,23517,23936,23816,23944,2.926666667,4.204
20200213,2020-02-13,2020,2,13,12,5,44,24000,5.2016,23119,23566,23560,22733,23517,23936,23816,23944,23991,3.636666667,4.372
20200213,2020-02-13,2020,2,13,13,5,44,24100,5.1979,23260,23119,23566,23560,23936,23816,23944,23991,24109,4.2041,4.2042
20200213,2020-02-13,2020,2,13,14,5,44,24100,5.1992,23176,23260,23119,23566,23816,23944,23991,24109,23720,5.2016,4.246
20200213,2020-02-13,2020,2,13,15,5,44,24300,5.1974,23413,23176,23260,23119,23944,23991,24109,23720,23529,5.623333333,3.976
20200213,2020-02-13,2020,2,13,16,5,44,23900,5.2021,23135,23413,23176,23260,23991,24109,23720,23529,23600,5.816666667,3.5
20200213,2020-02-13,2020,2,13,17,5,44,23500,3.2045,23034,23135,23413,23176,24109,23720,23529,23600,24544,5.623333333,3.1
20200213,2020-02-13,2020,2,13,18,5,44,24100,2.2015,23263,23034,23135,23413,23720,23529,23600,24544,24331,4.8,2.862
20200213,2020-02-13,2020,2,13,19,5,44,24800,1.1964,24392,23263,23034,23135,23529,23600,24544,24331,24164,3.603333333,2.1971
20200213,2020-02-13,2020,2,13,20,5,44,24600,1.2049,24424,24392,23263,23034,23600,24544,24331,24164,23578,2.413333333,2.1974
20200213,2020-02-13,2020,2,13,21,5,44,24400,1.2043,24233,24424,24392,23263,24544,24331,24164,23578,22082,1.1976,2.1994
20200213,2020-02-13,2020,2,13,22,5,44,23600,1.2023,23636,24233,24424,24392,24331,24164,23578,22082,20576,1.1952,3.74
20200213,2020-02-13,2020,2,13,23,5,44,22300,1.2014,22157,23636,24233,24424,24164,23578,22082,20576,19277,1.383333333,3.34
20200213,2020-02-13,2020,2,13,24,5,44,20800,1.2031,20627,22157,23636,24233,23578,22082,20576,19277,18292,1.266666667,2.1999
20200213,2020-02-13,2020,2,13,1,5,44,19400,1.2046,19305,20627,22157,23636,22082,20576,19277,18292,17804,1.226666667,2.854
20200214,2020-02-14,2020,2,14,2,6,45,18500,1.1953,18269,19305,20627,22157,20576,19277,18292,17804,17423,1.303333333,2.758
20200214,2020-02-14,2020,2,14,3,6,45,18000,1.1957,17638,18269,19305,20627,19277,18292,17804,17423,17483,1.433333333,2.638
20200214,2020-02-14,2020,2,14,4,6,45,17700,1.6,17261,17638,18269,19305,18292,17804,17423,17483,17791,1.1952,2.562
20200214,2020-02-14,2020,2,14,5,6,45,17700,1.1958,17349,17261,17638,18269,17804,17423,17483,17791,18688,1.566666667,2.1954
20200214,2020-02-14,2020,2,14,6,6,45,18200,1.4,17668,17349,17261,17638,17423,17483,17791,18688,21095,1.583333333,2.568
20200214,2020-02-14,2020,2,14,7,6,45,19800,1.1969,18490,17668,17349,17261,17483,17791,18688,21095,22733,1.526666667,2.716
20200214,2020-02-14,2020,2,14,8,6,45,22200,1.1982,21019,18490,17668,17349,17791,18688,21095,22733,23560,1.556666667,3.118
20200214,2020-02-14,2020,2,14,9,6,45,23500,2.2043,22729,21019,18490,17668,18688,21095,22733,23560,23566,1.636666667,3.694
20200214,2020-02-14,2020,2,14,10,6,45,24200,2.1954,23756,22729,21019,18490,21095,22733,23560,23566,23119,1.1998,4.372
20200214,2020-02-14,2020,2,14,11,6,45,24400,2.1966,24130,23756,22729,21019,22733,23560,23566,23119,23260,2.263333333,4.988
20200214,2020-02-14,2020,2,14,12,6,45,24300,2.1996,24098,24130,23756,22729,23560,23566,23119,23260,23176,2.543333333,5.428
20200214,2020-02-14,2020,2,14,13,6,45,24300,2.1986,24396,24098,24130,23756,23566,23119,23260,23176,23413,2.1972,5.564
20200214,2020-02-14,2020,2,14,14,6,45,24400,3.2006,24565,24396,24098,24130,23119,23260,23176,23413,23135,2.826666667,5.222
20200214,2020-02-14,2020,2,14,15,6,45,24700,3.2007,24469,24565,24396,24098,23260,23176,23413,23135,23034,2.1996,4.494
20200214,2020-02-14,2020,2,14,16,6,45,24300,2.1995,23999,24469,24565,24396,23176,23413,23135,23034,23263,2.996666667,3.638
20200214,2020-02-14,2020,2,14,17,6,45,23900,2.1989,23657,23999,24469,24565,23413,23135,23034,23263,24392,3.026666667,2.788
20200214,2020-02-14,2020,2,14,18,6,45,24400,2.1962,23602,23657,23999,24469,23135,23034,23263,24392,24424,2.1997,2.32
20200214,2020-02-14,2020,2,14,19,6,45,24900,2.2033,24363,23602,23657,23999,23034,23263,24392,24424,24233,2.1982,1.588
20200214,2020-02-14,2020,2,14,20,6,45,24600,2.2009,24145,24363,23602,23657,23263,24392,24424,24233,23636,2.613333333,1.386
20200214,2020-02-14,2020,2,14,21,6,45,24500,1.2014,23917,24145,24363,23602,24392,24424,24233,23636,22157,2.346666667,1.2032
20200214,2020-02-14,2020,2,14,22,6,45,23800,0.45,23121,23917,24145,24363,24424,24233,23636,22157,20627,1.853333333,1.314
20200214,2020-02-14,2020,2,14,23,6,45,22500,-0.26,21650,23121,23917,24145,24233,23636,22157,20627,19305,1.226666667,1.334
20200214,2020-02-14,2020,2,14,24,6,45,20900,-0.86,20157,21650,23121,23917,23636,22157,20627,19305,18269,0.4433333333,1.402
20200214,2020-02-14,2020,2,14,1,6,45,19500,-1.51,18937,20157,21650,23121,22157,20627,19305,18269,17638,-0.2233333333,1.494
20200215,2020-02-15,2020,2,15,2,7,46,17900,-2.25,17894,18937,20157,21650,20627,19305,18269,17638,17261,-0.8766666667,1.548
20200215,2020-02-15,2020,2,15,3,7,46,17100,-2.5,17160,17894,18937,20157,19305,18269,17638,17261,17349,-1.54,1.536
20200215,2020-02-15,2020,2,15,4,7,46,16900,-2.25,16759,17160,17894,18937,18269,17638,17261,17349,17668,-2.086666667,1.568
20200215,2020-02-15,2020,2,15,5,7,46,16800,-2,16686,16759,17160,17894,17638,17261,17349,17668,18490,-2.333333333,1.618
20200215,2020-02-15,2020,2,15,6,7,46,17000,-1.46,16790,16686,16759,17160,17261,17349,17668,18490,21019,-2.25,1.784
20200215,2020-02-15,2020,2,15,7,7,46,17200,-1.02,16974,16790,16686,16759,17349,17668,18490,21019,22729,-1.903333333,1.976
20200215,2020-02-15,2020,2,15,8,7,46,18300,-0.41,17721,16974,16790,16686,17668,18490,21019,22729,23756,-1.493333333,2.228
20200215,2020-02-15,2020,2,15,9,7,46,19700,0.33,18583,17721,16974,16790,18490,21019,22729,23756,24130,-0.9633333333,2.482
20200215,2020-02-15,2020,2,15,10,7,46,20800,1.2044,19935,18583,17721,16974,21019,22729,23756,24130,24098,-0.3666666667,2.1969
20200215,2020-02-15,2020,2,15,11,7,46,21000,2.8,20736,19935,18583,17721,22729,23756,24130,24098,24396,0.4533333333,2.816
20200215,2020-02-15,2020,2,15,12,7,46,21100,3.1967,20851,20736,19935,18583,23756,24130,24098,24396,24565,1.523333333,2.922
20200215,2020-02-15,2020,2,15,13,7,46,21000,4.2018,20756,20851,20736,19935,24130,24098,24396,24565,24469,2.636666667,2.1998
20200215,2020-02-15,2020,2,15,14,7,46,20600,4.1982,20704,20756,20851,20736,24098,24396,24565,24469,23999,3.1955,2.966
20200215,2020-02-15,2020,2,15,15,7,46,20500,5.2,20328,20704,20756,20851,24396,24565,24469,23999,23657,4.223333333,2.918
20200215,2020-02-15,2020,2,15,16,7,46,19700,5.2005,19699,20328,20704,20756,24565,24469,23999,23657,23602,4.666666667,2.772
20200215,2020-02-15,2020,2,15,17,7,46,19600,4.2022,19393,19699,20328,20704,24469,23999,23657,23602,24363,4.956666667,2.576
20200215,2020-02-15,2020,2,15,18,7,46,20100,3.2015,19594,19393,19699,20328,23999,23657,23602,24363,24145,4.756666667,2.214
20200215,2020-02-15,2020,2,15,19,7,46,21200,2.2024,20807,19594,19393,19699,23657,23602,24363,24145,23917,4.2014,1.726
20200215,2020-02-15,2020,2,15,20,7,46,21200,1.1987,20946,20807,19594,19393,23602,24363,24145,23917,23121,3.203333333,1.2015
20200215,2020-02-15,2020,2,15,21,7,46,21000,1.1954,20775,20946,20807,19594,24363,24145,23917,23121,21650,2.2042,0.512
20200215,2020-02-15,2020,2,15,22,7,46,20500,1.1965,20297,20775,20946,20807,24145,23917,23121,21650,20157,1.883333333,-0.208
20200215,2020-02-15,2020,2,15,23,7,46,19500,2.2002,19317,20297,20775,20946,23917,23121,21650,20157,18937,1.686666667,-0.886
20200215,2020-02-15,2020,2,15,24,7,46,18300,1.1996,18252,19317,20297,20775,23121,21650,20157,18937,17894,1.736666667,-1.476
20200215,2020-02-15,2020,2,15,1,7,46,17400,2.2004,17071,18252,19317,20297,21650,20157,18937,17894,17160,1.876666667,-1.874
20200216,2020-02-16,2020,2,16,2,1,47,15600,2.2036,16098,17071,18252,19317,20157,18937,17894,17160,16759,2.006666667,-2.102
20200216,2020-02-16,2020,2,16,3,1,47,15000,2.1985,15486,16098,17071,18252,18937,17894,17160,16759,16686,2.2012,-2.092
20200216,2020-02-16,2020,2,16,4,1,47,14600,3.2044,15081,15486,16098,17071,17894,17160,16759,16686,16790,2.416666667,-1.846
20200216,2020-02-16,2020,2,16,5,1,47,14400,3.1987,15018,15081,15486,16098,17160,16759,16686,16790,16974,2.883333333,-1.428
20200216,2020-02-16,2020,2,16,6,1,47,14400,4.1955,14986,15018,15081,15486,16759,16686,16790,16974,17721,3.386666667,-0.912
20200216,2020-02-16,2020,2,16,7,1,47,14600,5.2003,15017,14986,15018,15081,16686,16790,16974,17721,18583,3.953333333,-0.224
20200216,2020-02-16,2020,2,16,8,1,47,14900,5.2021,15260,15017,14986,15018,16790,16974,17721,18583,19935,4.483333333,0.628
20200216,2020-02-16,2020,2,16,9,1,47,15600,6.2043,15495,15260,15017,14986,16974,17721,18583,19935,20736,4.1993,1.566
20200216,2020-02-16,2020,2,16,10,1,47,16600,7.1971,16259,15495,15260,15017,17721,18583,19935,20736,20851,5.556666667,2.484
20200216,2020-02-16,2020,2,16,11,1,47,17200,9.2045,16827,16259,15495,15260,18583,19935,20736,20851,20756,6.2045,3.382
20200216,2020-02-16,2020,2,16,12,1,47,17600,10.8,17253,16827,16259,15495,19935,20736,20851,20756,20704,7.863333333,4.94
20200216,2020-02-16,2020,2,16,13,1,47,17600,11.2032,17332,17253,16827,16259,20736,20851,20756,20704,20328,9.2032,4.544
20200216,2020-02-16,2020,2,16,14,1,47,17650,11.2047,17443,17332,17253,16827,20851,20756,20704,20328,19699,10.52333333,4.654
20200216,2020-02-16,2020,2,16,15,1,47,17700,11.2039,17629,17443,17332,17253,20756,20704,20328,19699,19393,11.19666667,4.448
20200216,2020-02-16,2020,2,16,16,1,47,17150,11.2035,17348,17629,17443,17332,20704,20328,19699,19393,19594,11.39333333,3.932
20200216,2020-02-16,2020,2,16,17,1,47,16800,11.4,17074,17348,17629,17443,20328,19699,19393,19594,20807,11.40333333,3.306
20200216,2020-02-16,2020,2,16,18,1,47,17400,11.2017,17256,17074,17348,17629,19699,19393,19594,20807,20946,11.2038,2.604
20200216,2020-02-16,2020,2,16,19,1,47,18900,11.2014,18469,17256,17074,17348,19393,19594,20807,20946,20775,11.30666667,2.2009
20200216,2020-02-16,2020,2,16,20,1,47,19100,11.2029,18977,18469,17256,17074,19594,20807,20946,20775,20297,11.23666667,1.864
20200216,2020-02-16,2020,2,16,21,1,47,19200,10.8,18986,18977,18469,17256,20807,20946,20775,20297,19317,11.2,1.808
20200216,2020-02-16,2020,2,16,22,1,47,18700,10.2031,18525,18986,18977,18469,20946,20775,20297,19317,18252,11.07666667,1.842
20200216,2020-02-16,2020,2,16,23,1,47,17800,9.1968,17800,18525,18986,18977,20775,20297,19317,18252,17071,10.8,2.6
20200216,2020-02-16,2020,2,16,24,1,47,17100,9.1951,17119,17800,18525,18986,20297,19317,18252,17071,16098,10.26333333,2.246
20200216,2020-02-16,2020,2,16,1,1,47,16100,9.1955,16169,17119,17800,18525,19317,18252,17071,16098,15486,9.833333333,2.1953
20200217,2020-02-17,2020,2,17,2,2,48,15750,9.5,15360,16169,17119,17800,18252,17071,16098,15486,15081,9.1958,2.912
20200217,2020-02-17,2020,2,17,3,2,48,15200,9.2036,15016,15360,16169,17119,17071,16098,15486,15081,15018,9.1952,3.414
20200217,2020-02-17,2020,2,17,4,2,48,14950,9.1952,14785,15016,15360,16169,16098,15486,15081,15018,14986,9.2047,3.948
20200217,2020-02-17,2020,2,17,5,2,48,15250,9.1989,14846,14785,15016,15360,15486,15081,15018,14986,15017,9.2046,4.2042
20200217,2020-02-17,2020,2,17,6,2,48,16050,10.2013,15317,14846,14785,15016,15081,15018,14986,15017,15260,9.1959,5.18
20200217,2020-02-17,2020,2,17,7,2,48,18050,10.2026,16541,15317,14846,14785,15018,14986,15017,15260,15495,9.846666667,5.786
20200217,2020-02-17,2020,2,17,8,2,48,21000,10.2031,19490,16541,15317,14846,14986,15017,15260,15495,16259,10.09333333,6.766
20200217,2020-02-17,2020,2,17,9,2,48,22650,10.1971,21345,19490,16541,15317,15017,15260,15495,16259,16827,10.23333333,7.1992
20200217,2020-02-17,2020,2,17,10,2,48,23550,11.2043,22311,21345,19490,16541,15260,15495,16259,16827,17253,10.42666667,9.142
20200217,2020-02-17,2020,2,17,11,2,48,23600,12.1966,22478,22311,21345,19490,15495,16259,16827,17253,17332,10.81666667,10.2015
20200217,2020-02-17,2020,2,17,12,2,48,23600,12.6,22187,22478,22311,21345,16259,16827,17253,17332,17443,11.6,10.886
20200217,2020-02-17,2020,2,17,13,2,48,23650,11.1994,22320,22187,22478,22311,16827,17253,17332,17443,17629,12.2023,11.266
20200217,2020-02-17,2020,2,17,14,2,48,23750,11.1971,22597,22320,22187,22478,17253,17332,17443,17629,17348,12.4,11.386
20200217,2020-02-17,2020,2,17,15,2,48,23850,11.2021,22806,22597,22320,22187,17332,17443,17629,17348,17074,12.08333333,11.356
20200217,2020-02-17,2020,2,17,16,2,48,23250,10.1962,22550,22806,22597,22320,17443,17629,17348,17074,17256,11.1962,11.2029
20200217,2020-02-17,2020,2,17,17,2,48,22700,10.2013,22467,22550,22806,22597,17629,17348,17074,17256,18469,11.2018,11.2027
20200217,2020-02-17,2020,2,17,18,2,48,23200,9.1966,22522,22467,22550,22806,17348,17074,17256,18469,18977,10.65333333,11.2016
20200217,2020-02-17,2020,2,17,19,2,48,24250,9.2027,23397,22522,22467,22550,17074,17256,18469,18977,18986,10.13666667,10.942
20200217,2020-02-17,2020,2,17,20,2,48,24250,9.2003,23637,23397,22522,22467,17256,18469,18977,18986,18525,9.686666667,10.644
20200217,2020-02-17,2020,2,17,21,2,48,24050,8.7,23474,23637,23397,22522,18469,18977,18986,18525,17800,9.2032,10.318
20200217,2020-02-17,2020,2,17,22,2,48,23300,8.2019,22798,23474,23637,23397,18977,18986,18525,17800,17119,9,9.1997
20200217,2020-02-17,2020,2,17,23,2,48,21850,7.1986,21341,22798,23474,23637,18986,18525,17800,17119,16169,8.1964,9.1971
20200217,2020-02-17,2020,2,17,24,2,48,20450,7.2027,19782,21341,22798,23474,18525,17800,17119,16169,15360,8.2025,9.1952
20200217,2020-02-17,2020,2,17,1,2,48,19050,6.1999,18554,19782,21341,22798,17800,17119,16169,15360,15016,7.773333333,9.488
20200218,2020-02-18,2020,2,18,2,3,49,17482,6.1985,17524,18554,19782,21341,17119,16169,15360,15016,14785,7.373333333,9.564
20200218,2020-02-18,2020,2,18,3,3,49,17085,6.6,16947,17524,18554,19782,16169,15360,15016,14785,14846,7.036666667,9.1968
20200218,2020-02-18,2020,2,18,4,3,49,16777,6.2031,16606,16947,17524,18554,15360,15016,14785,14846,15317,6.813333333,9.832
20200218,2020-02-18,2020,2,18,5,3,49,16758,6.2016,16585,16606,16947,17524,15016,14785,14846,15317,16541,6.586666667,10.22
20200218,2020-02-18,2020,2,18,6,3,49,17083,6.2012,16975,16585,16606,16947,14785,14846,15317,16541,19490,6.356666667,10.2026
20200218,2020-02-18,2020,2,18,7,3,49,17766,5.1982,17790,16975,16585,16606,14846,15317,16541,19490,21345,6.196666667,10.568
20200218,2020-02-18,2020,2,18,8,3,49,20209,6.2014,20266,17790,16975,16585,15317,16541,19490,21345,22311,6.033333333,11.74
20200218,2020-02-18,2020,2,18,9,3,49,22080,6.1961,21846,20266,17790,16975,16541,19490,21345,22311,22478,6.026666667,11.542
20200218,2020-02-18,2020,2,18,10,3,49,22892,7.2,22667,21846,20266,17790,19490,21345,22311,22478,22187,6.2019,11.868
20200218,2020-02-18,2020,2,18,11,3,49,22988,7.7,22764,22667,21846,20266,21345,22311,22478,22187,22320,6.1965,12.68
20200218,2020-02-18,2020,2,18,12,3,49,22861,7.1966,22677,22764,22667,21846,22311,22478,22187,22320,22597,7.2017,12.24
20200218,2020-02-18,2020,2,18,13,3,49,23061,8.2022,22937,22677,22764,22667,22478,22187,22320,22597,22806,7.1952,11.616
20200218,2020-02-18,2020,2,18,14,3,49,23143,8.2,22975,22937,22677,22764,22187,22320,22597,22806,22550,7.1986,11.122
20200218,2020-02-18,2020,2,18,15,3,49,23154,7.1,22975,22975,22937,22677,22320,22597,22806,22550,22467,7.1996,10.666
20200218,2020-02-18,2020,2,18,16,3,49,22913,6.2001,22517,22975,22975,22937,22597,22806,22550,22467,22522,7.773333333,10.178
20200218,2020-02-18,2020,2,18,17,3,49,22647,4.1997,22457,22517,22975,22975,22806,22550,22467,22522,23397,7.036666667,9.742
20200218,2020-02-18,2020,2,18,18,3,49,22736,4.2011,22511,22457,22517,22975,22550,22467,22522,23397,23637,6.026666667,9.358
20200218,2020-02-18,2020,2,18,19,3,49,23687,3.1962,23580,22511,22457,22517,22467,22522,23397,23637,23474,5.2003,8.1997
20200218,2020-02-18,2020,2,18,20,3,49,23874,3.1976,23813,23580,22511,22457,22522,23397,23637,23474,22798,4.233333333,8.1961
20200218,2020-02-18,2020,2,18,21,3,49,23666,3.1953,23690,23813,23580,22511,23397,23637,23474,22798,21341,3.1983,8.2021
20200218,2020-02-18,2020,2,18,22,3,49,22794,3.2027,23048,23690,23813,23580,23637,23474,22798,21341,19782,3.636666667,7.802
20200218,2020-02-18,2020,2,18,23,3,49,21268,3.2018,21481,23048,23690,23813,23474,22798,21341,19782,18554,3.1952,7.432
20200218,2020-02-18,2020,2,18,24,3,49,19802,3.2041,19998,21481,23048,23690,22798,21341,19782,18554,17524,3.326666667,7.114
20200218,2020-02-18,2020,2,18,1,3,49,18671,3.2017,18798,19998,21481,23048,21341,19782,18554,17524,16947,3.286666667,6.804
20200219,2020-02-19,2020,2,19,2,4,50,17800,2.1995,17814,18798,19998,21481,19782,18554,17524,16947,16606,3.253333333,6.582
20200219,2020-02-19,2020,2,19,3,4,50,17200,2.1966,17197,17814,18798,19998,18554,17524,16947,16606,16585,3.176666667,6.408
20200219,2020-02-19,2020,2,19,4,4,50,16900,2.2031,16887,17197,17814,18798,17524,16947,16606,16585,16975,2.926666667,6.202
20200219,2020-02-19,2020,2,19,5,4,50,17000,1.9,16994,16887,17197,17814,16947,16606,16585,16975,17790,2.1964,6.2011
20200219,2020-02-19,2020,2,19,6,4,50,17500,1.1973,17318,16994,16887,17197,16606,16585,16975,17790,20266,2.2029,6.2017
20200219,2020-02-19,2020,2,19,7,4,50,18600,1.1982,18144,17318,16994,16887,16585,16975,17790,20266,21846,1.1998,6.378
20200219,2020-02-19,2020,2,19,8,4,50,21600,2.1959,20502,18144,17318,16994,16975,17790,20266,21846,22667,1.816666667,6.694
20200219,2020-02-19,2020,2,19,9,4,50,23000,3.1984,22210,20502,18144,17318,17790,20266,21846,22667,22764,2.046666667,7.62
20200219,2020-02-19,2020,2,19,10,4,50,23800,5.2028,22990,22210,20502,18144,20266,21846,22667,22764,22677,2.1975,7.478
20200219,2020-02-19,2020,2,19,11,4,50,23900,6.2034,23072,22990,22210,20502,21846,22667,22764,22677,22937,3.903333333,7.756
20200219,2020-02-19,2020,2,19,12,4,50,23900,7.1955,22726,23072,22990,22210,22667,22764,22677,22937,22975,5.153333333,7.736
20200219,2020-02-19,2020,2,19,13,4,50,24000,8.3,22793,22726,23072,22990,22764,22677,22937,22975,22975,6.2039,7.398
20200219,2020-02-19,2020,2,19,14,4,50,24200,8.2049,22885,22793,22726,23072,22677,22937,22975,22975,22517,7.396666667,6.1986
20200219,2020-02-19,2020,2,19,15,4,50,24300,8.2028,23074,22885,22793,22726,22937,22975,22975,22517,22457,8.113333333,6.38
20200219,2020-02-19,2020,2,19,16,4,50,24000,7.2021,22845,23074,22885,22793,22975,22975,22517,22457,22511,8.356666667,5.162
20200219,2020-02-19,2020,2,19,17,4,50,23600,5.1972,22769,22845,23074,22885,22975,22517,22457,22511,23580,7.993333333,4.494
20200219,2020-02-19,2020,2,19,18,4,50,23600,4.1986,22800,22769,22845,23074,22517,22457,22511,23580,23813,7.2007,3.998
20200219,2020-02-19,2020,2,19,19,4,50,24300,4.1958,23835,22800,22769,22845,22457,22511,23580,23813,23690,5.1993,3.658
20200219,2020-02-19,2020,2,19,20,4,50,24200,4.2003,23846,23835,22800,22769,22511,23580,23813,23690,23048,5.053333333,3.472
20200219,2020-02-19,2020,2,19,21,4,50,24100,3.1978,23839,23846,23835,22800,23580,23813,23690,23048,21481,4.2049,3.2043
20200219,2020-02-19,2020,2,19,22,4,50,23400,3.2,23231,23839,23846,23835,23813,23690,23048,21481,19998,4.2013,3.312
20200219,2020-02-19,2020,2,19,23,4,50,22000,3.2027,21658,23231,23839,23846,23690,23048,21481,19998,18798,3.1967,3.196
20200219,2020-02-19,2020,2,19,24,4,50,20500,3.2014,20150,21658,23231,23839,23048,21481,19998,18798,17814,3.416666667,3.74
20200219,2020-02-19,2020,2,19,1,4,50,19100,3.2011,18870,20150,21658,23231,21481,19998,18798,17814,17197,3.203333333,2.9
20200220,2020-02-20,2020,2,20,2,5,51,17900,2.8,17837,18870,20150,21658,19998,18798,17814,17197,16887,3.173333333,2.598
20200220,2020-02-20,2020,2,20,3,5,51,17300,2.1965,17301,17837,18870,20150,18798,17814,17197,16887,16994,3.016666667,2.2031
20200220,2020-02-20,2020,2,20,4,5,51,17000,2.1955,17023,17301,17837,18870,17814,17197,16887,16994,17318,2.853333333,2.84
20200220,2020-02-20,2020,2,20,5,5,51,17000,2.2044,17090,17023,17301,17837,17197,16887,16994,17318,18144,2.666666667,2.2007
20200220,2020-02-20,2020,2,20,6,5,51,17500,2.2029,17371,17090,17023,17301,16887,16994,17318,18144,20502,2.546666667,2.376
20200220,2020-02-20,2020,2,20,7,5,51,19100,2.4,18083,17371,17090,17023,16994,17318,18144,20502,22210,2.426666667,3.52
20200220,2020-02-20,2020,2,20,8,5,51,21900,2.1979,20475,18083,17371,17090,17318,18144,20502,22210,22990,2.376666667,3.974
20200220,2020-02-20,2020,2,20,9,5,51,23200,3.2046,22107,20475,18083,17371,18144,20502,22210,22990,23072,2.493333333,5.2012
20200220,2020-02-20,2020,2,20,10,5,51,23850,3.1996,23141,22107,20475,18083,20502,22210,22990,23072,22726,2.883333333,6.262
20200220,2020-02-20,2020,2,20,11,5,51,23950,5.2006,23367,23141,22107,20475,22210,22990,23072,22726,22793,3.403333333,7.192
20200220,2020-02-20,2020,2,20,12,5,51,23650,5.2048,23050,23367,23141,22107,22990,23072,22726,22793,22885,4.2016,7.792
20200220,2020-02-20,2020,2,20,13,5,51,23700,5.1974,23240,23050,23367,23141,23072,22726,22793,22885,23074,4.833333333,7.966
20200220,2020-02-20,2020,2,20,14,5,51,23850,6.2018,23279,23240,23050,23367,22726,22793,22885,23074,22845,5.426666667,7.6
20200220,2020-02-20,2020,2,20,15,5,51,23950,6.1,23378,23279,23240,23050,22793,22885,23074,22845,22769,5.8,6.912
20200220,2020-02-20,2020,2,20,16,5,51,23600,5.1979,23015,23378,23279,23240,22885,23074,22845,22769,22800,6.006666667,6.2013
20200220,2020-02-20,2020,2,20,17,5,51,23250,4.9,22650,23015,23378,23279,23074,22845,22769,22800,23835,6.023333333,5.2028
20200220,2020-02-20,2020,2,20,18,5,51,23450,3.2028,22463,22650,23015,23378,22845,22769,22800,23835,23846,5.596666667,4.594
20200220,2020-02-20,2020,2,20,19,5,51,24400,2.2,23480,22463,22650,23015,22769,22800,23835,23846,23839,4.656666667,4.2009
20200220,2020-02-20,2020,2,20,20,5,51,24400,1.1952,23694,23480,22463,22650,22800,23835,23846,23839,23231,3.2046,3.772
20200220,2020-02-20,2020,2,20,21,5,51,24400,1.2025,23642,23694,23480,22463,23835,23846,23839,23231,21658,2.333333333,3.484
20200220,2020-02-20,2020,2,20,22,5,51,23500,0.96,23197,23642,23694,23480,23846,23839,23231,21658,20150,1.656666667,3.3
20200220,2020-02-20,2020,2,20,23,5,51,22100,1.2011,21788,23197,23642,23694,23839,23231,21658,20150,18870,1.243333333,3.104
20200220,2020-02-20,2020,2,20,24,5,51,20600,1.5,20234,21788,23197,23642,23231,21658,20150,18870,17837,1.106666667,2.994
